readability,perplexity,lex_diversity
94.60000000000004,21.95123863220215,0.8333333333333334
75.20000000000003,22.19765281677246,0.7536231884057971
77.28449315068495,23.97395133972168,0.6025641025641025
63.71071428571429,83.07703399658203,0.7441860465116279
85.13535714285716,31.965808868408203,0.8378378378378378
73.19789473684214,17.78199577331543,0.5885714285714285
87.40756410256414,21.406038284301758,0.6842105263157895
77.78490853658539,17.88206672668457,0.6091954022988506
72.14448979591839,16.7685604095459,0.5548387096774193
75.44739130434785,24.255767822265625,0.8055555555555556
70.32732142857142,16.941957473754883,0.5647058823529412
56.249000000000024,31.757219314575195,0.803921568627451
64.5176377952756,25.861949920654297,0.6953125
90.03152631578949,38.50740432739258,0.75
67.75500000000001,126.86202239990234,1.0
72.369,22.057321548461914,0.7297297297297297
76.60540613232922,15.82378101348877,0.48579545454545453
55.94675438596494,37.495765686035156,0.8421052631578947
86.70500000000001,20.838281631469727,1.0
89.42035714285716,27.836498260498047,0.8444444444444444
77.61893939393941,14.958950996398926,0.547945205479452
88.73500000000001,13.979181289672852,0.6
51.992225609756105,30.521549224853516,0.7674418604651163
69.01753685503687,9.223946571350098,0.403954802259887
56.202236842105265,16.657323837280273,0.631578947368421
70.08365384615385,91.12687683105469,0.8125
68.8937878787879,24.978904724121094,0.7916666666666666
89.08540229885058,18.560422897338867,0.7580645161290323
61.890000000000015,36.74034118652344,1.0
48.032065217391334,22.803516387939453,0.9565217391304348
110.055,10.89768123626709,1.0
107.855,34.9143180847168,0.75
47.434318181818185,83.78844451904297,0.9230769230769231
75.48852941176472,14.958251953125,0.4658385093167702
46.90596551724141,15.680681228637695,0.5847457627118644
86.76517857142859,21.88803482055664,0.726027397260274
42.71333333333334,23.460647583007812,0.7763157894736842
67.79916666666671,29.95557403564453,0.9642857142857143
92.86583333333337,21.015443801879883,0.8214285714285714
89.60000000000004,47.201690673828125,0.9473684210526315
88.47151515151516,15.947086334228516,0.5507246376811594
92.08485849056605,13.128509521484375,0.6073619631901841
60.363333333333344,63.54011154174805,0.896551724137931
74.805,36.39829635620117,0.875
92.38376811594205,22.610904693603516,0.68
40.784285714285716,48.24681854248047,0.8888888888888888
94.55435810810813,21.98027801513672,0.7317073170731707
66.84950949367092,22.3157901763916,0.735632183908046
87.18537634408602,55.38091278076172,0.8387096774193549
71.31016770401108,14.6277437210083,0.5020242914979757
85.85950000000001,43.700706481933594,0.88
79.77516216216219,16.221176147460938,0.7532467532467533
88.8902777777778,18.586877822875977,0.6551724137931034
83.37750000000003,25.193513870239258,0.7708333333333334
94.30000000000001,233.9158172607422,1.0
64.35199444885012,22.579029083251953,0.625
65.26026315789476,18.6180477142334,0.5536480686695279
73.17000000000003,43.50946807861328,0.8709677419354839
85.36428571428573,12.066864967346191,0.6785714285714286
79.33333333333336,35.539154052734375,0.7755102040816326
90.54402298850576,24.89940071105957,0.7258064516129032
69.78500000000001,11.073042869567871,0.5
86.45909090909092,31.089290618896484,0.8103448275862069
80.56656862745099,19.268966674804688,0.5661764705882353
62.52455513784463,13.631978988647461,0.45
103.00500000000001,29.670743942260742,0.6923076923076923
89.77440476190478,22.39639663696289,0.6785714285714286
80.30636363636367,39.811363220214844,0.9090909090909091
97.65452380952382,35.1270637512207,0.8620689655172413
77.32805882352942,21.001033782958984,0.6764705882352942
72.80706451612906,23.0173397064209,0.765625
81.4757311233886,12.191001892089844,0.5187165775401069
61.18786764705885,16.614017486572266,0.8545454545454545
59.745000000000005,134.38299560546875,1.0
117.16000000000003,30.250732421875,0.8181818181818182
81.76666666666668,18.69215965270996,0.6949152542372882
65.79821428571432,29.714075088500977,0.8857142857142857
66.04686643835618,17.461095809936523,0.5369127516778524
91.78000000000003,45.1601676940918,0.9
88.76379032258068,19.91278648376465,0.7101449275362319
88.72514705882354,24.00617027282715,0.8947368421052632
53.97105263157897,49.80795669555664,0.8421052631578947
82.51411225658651,19.519515991210938,0.5643564356435643
68.94985200845667,17.937841415405273,0.6009174311926605
87.77590361445785,11.064191818237305,0.5227272727272727
34.532272727272726,19.17940330505371,0.9545454545454546
53.29000000000005,16.88035774230957,0.5696969696969697
95.165,52.87065887451172,0.9090909090909091
74.30875,51.66688537597656,0.6122448979591837
84.6702419354839,30.75082015991211,0.8387096774193549
78.82899580335734,18.045557022094727,0.5342465753424658
81.727311827957,7.933040142059326,0.6111111111111112
34.91924528301891,18.866596221923828,0.65
81.92010958904112,29.45010757446289,0.7027027027027027
78.22946482412061,13.49779987335205,0.5023696682464455
80.77714285714288,43.22533416748047,0.9130434782608695
42.60500000000002,21.881454467773438,0.5714285714285714
87.65844919786097,25.436017990112305,0.5923566878980892
69.31750000000001,22.547908782958984,0.7555555555555555
63.317500000000024,18.26790428161621,0.8142857142857143
92.62757398753894,17.500080108642578,0.5982142857142857
67.25695652173914,19.9122371673584,0.6747967479674797
57.23363636363638,66.26716613769531,1.0
46.10000000000002,156.21493530273438,0.9607843137254902
82.64500000000001,17.44428253173828,0.6111111111111112
70.66598684210527,28.20205307006836,0.7627118644067796
87.48875000000001,20.553543090820312,0.6716417910447762
48.08385273972604,24.793264389038086,0.7105263157894737
69.59659090909092,15.864052772521973,0.8918918918918919
58.22500000000005,18.85053062438965,0.625
95.68818181818183,52.212120056152344,1.0
83.7047390776699,17.914356231689453,0.6476190476190476
75.46678571428575,16.036956787109375,0.7222222222222222
40.34469724770642,20.81939125061035,0.6422018348623854
36.62000000000003,584.9080810546875,1.0
66.40000000000003,361.5817565917969,1.0
75.4227602739726,19.585073471069336,0.6585365853658537
43.87326923076927,50.512672424316406,0.775
91.26932584269663,17.48362922668457,0.6222222222222222
63.63393939393943,32.369972229003906,0.7719298245614035
70.81651515151518,16.355613708496094,0.7872340425531915
93.47266666666667,20.3106746673584,0.7857142857142857
52.660233516483515,30.7652587890625,0.6236559139784946
81.42407894736841,56.453792572021484,0.9473684210526315
103.52035714285715,19.796422958374023,0.782608695652174
84.80256944444446,20.863008499145508,0.6781609195402298
79.14200000000002,22.311443328857422,0.7142857142857143
84.06716216216219,29.02134895324707,0.7466666666666667
41.553571428571445,67.29057312011719,1.0
83.46583333333336,69.0755844116211,0.8620689655172413
55.93333333333334,16.48676109313965,0.7040816326530612
66.54104347826089,13.422612190246582,0.7142857142857143
99.00000000000001,21.908714294433594,0.8333333333333334
68.8312284482759,19.10954475402832,0.6339869281045751
50.69833333333335,22.213478088378906,0.6324786324786325
69.14136363636365,61.277557373046875,0.6122448979591837
42.117672588832534,18.455358505249023,0.5625
71.06500000000001,37.77242660522461,0.8545454545454545
95.165,22.560771942138672,0.75
64.37166666666668,36.14064407348633,0.84
49.48000000000002,477.3213806152344,1.0
67.39076923076925,18.539325714111328,0.7205882352941176
80.14248062015508,34.280059814453125,0.8863636363636364
36.37000000000003,47.9443473815918,0.925
83.99101408450704,20.938074111938477,0.7397260273972602
80.43622807017547,33.303775787353516,0.8095238095238095
49.910000000000025,55.20447540283203,0.8048780487804879
65.70701474201475,15.83380126953125,0.6753246753246753
71.32484848484852,21.891008377075195,0.6545454545454545
67.76683916083918,13.844703674316406,0.5608108108108109
57.65729591836735,22.27078628540039,0.6764705882352942
88.83428571428574,20.312387466430664,0.9545454545454546
83.2509195402299,29.15418243408203,0.8333333333333334
78.97805263157896,16.414531707763672,0.6329113924050633
86.53485576923079,17.492752075195312,0.5658536585365853
87.94500000000002,23.489791870117188,1.0
91.42477477477478,15.559725761413574,0.8333333333333334
75.3275,12.853672981262207,0.5568181818181818
64.28307729007636,22.28946876525879,0.6296296296296297
85.8815,16.044292449951172,0.5704697986577181
89.55415441176471,20.334178924560547,0.5697674418604651
67.43750000000001,26.342195510864258,0.6573426573426573
48.0342105263158,34.22859191894531,0.7017543859649122
34.59000000000003,332.7732238769531,1.0
80.33250000000004,39.29841995239258,0.9285714285714286
84.52318181818181,17.434814453125,0.9545454545454546
77.19916666666668,54.6728401184082,0.8928571428571429
56.462500000000034,19.66316032409668,0.6987951807228916
85.88357142857143,19.802234649658203,0.6781609195402298
100.75436781609196,24.489391326904297,0.5806451612903226
70.81571428571431,36.47932052612305,0.9090909090909091
84.37700000000002,9.147151947021484,0.5952380952380952
76.08834951456312,19.909910202026367,0.5887850467289719
83.99437209302326,31.44186782836914,0.8478260869565217
115.13000000000002,180.7819061279297,1.0
127.21571428571431,21.064929962158203,1.0
63.52011138613864,20.167673110961914,0.5342465753424658
39.54250000000002,19.004262924194336,0.8117647058823529
69.31034836065577,17.306758880615234,0.7377049180327869
73.80831771321462,16.178470611572266,0.5560975609756098
67.91915760869568,18.06314468383789,0.6640625
82.07588925846215,17.342086791992188,0.5591397849462365
103.6767948717949,23.490402221679688,0.8275862068965517
75.8514285714286,22.96143913269043,0.8928571428571429
88.47651315789474,22.09896469116211,0.7
59.066847826086985,27.878421783447266,0.9230769230769231
76.15063636363638,21.226682662963867,0.5789473684210527
87.17908005617979,19.46993637084961,0.6224489795918368
66.13100000000001,20.114395141601562,0.6666666666666666
60.69028248587571,25.97664451599121,0.7777777777777778
76.55333333333336,15.566015243530273,0.704225352112676
90.31730769230771,15.635151863098145,0.6375
77.15500000000002,28.320878982543945,0.7837837837837838
59.636000000000024,18.826156616210938,0.7532467532467533
86.80312500000002,19.127595901489258,0.639344262295082
96.49000000000002,27.220947265625,0.875
79.85732749469217,13.591996192932129,0.6235294117647059
79.47552845528456,26.670602798461914,0.8048780487804879
70.94990566037737,34.34638977050781,0.6909090909090909
63.755000000000024,16.04842758178711,0.6026490066225165
60.619,18.590604782104492,0.7654320987654321
100.3027272727273,32.32907485961914,0.6491228070175439
70.12147058823533,15.329692840576172,0.6636363636363637
60.58711956521742,30.572566986083984,0.7567567567567568
66.22048187022904,17.776107788085938,0.5912408759124088
90.0403103448276,21.418346405029297,0.703125
77.50132625994698,15.308121681213379,0.5611814345991561
94.30000000000001,45.94029998779297,0.9090909090909091
81.87750000000003,12.695533752441406,0.47596153846153844
77.70585585585587,37.281070709228516,0.6794871794871795
95.955,78.40726470947266,0.92
72.72590909090913,18.489688873291016,0.5384615384615384
77.7312307692308,15.501676559448242,0.58
99.4098484848485,27.682905197143555,0.8181818181818182
100.36307692307693,26.307186126708984,0.75
52.84726368159207,25.86601448059082,0.7941176470588235
83.80476190476192,29.491914749145508,0.7692307692307693
92.345,30.796302795410156,0.8181818181818182
97.025,272.072509765625,1.0
86.42250000000001,144.83677673339844,0.8666666666666667
77.41211382113822,37.794803619384766,0.813953488372093
70.5416666666667,32.334415435791016,0.6513761467889908
88.10789473684211,44.692039489746094,0.711864406779661
95.165,22.704742431640625,1.0
54.72090909090909,34.374046325683594,0.7142857142857143
78.23562500000001,29.686721801757812,0.7727272727272727
80.56884951456313,23.772411346435547,0.6
93.4489285714286,44.67863845825195,0.7872340425531915
118.17500000000001,177.52525329589844,1.0
51.70178688524592,20.706628799438477,0.4634146341463415
98.25250000000001,80.0318603515625,0.9411764705882353
114.11500000000001,37.13468933105469,0.76
103.37909090909093,37.988067626953125,0.9166666666666666
60.98833333333336,18.633869171142578,0.6581196581196581
85.90564179104479,15.767363548278809,0.4925373134328358
72.01608955223882,30.806068420410156,0.8
89.60972727272728,9.547881126403809,0.6712328767123288
64.45625000000003,15.723628997802734,0.676923076923077
59.71602040816329,17.471927642822266,0.515
41.85261904761907,14.405535697937012,0.5674157303370787
66.79201257861637,15.542159080505371,0.6607142857142857
73.84500000000001,31.88921546936035,0.8484848484848485
67.98437500000001,6.297883033752441,0.43795620437956206
88.3724358974359,17.512531280517578,0.6481481481481481
115.13000000000002,15.711071968078613,1.0
63.0244929577465,18.296049118041992,0.5933333333333334
78.50742424242428,19.298391342163086,0.6185567010309279
58.429130434782635,109.14684295654297,0.875
66.87371621621622,42.44086456298828,0.8157894736842105
76.74857142857144,16.216527938842773,0.5084033613445378
63.57596153846157,28.85028648376465,0.75
74.25976923076924,28.2067813873291,0.7636363636363637
82.16393048128343,10.258111000061035,0.36182336182336183
74.00789473684213,62.35610580444336,0.8837209302325582
80.43622807017547,13.209444999694824,0.7631578947368421
60.39938596491231,48.827423095703125,0.8
77.90500000000002,963.89111328125,1.0
65.63715686274513,30.915538787841797,0.7352941176470589
64.9245454545455,56.87158203125,0.7692307692307693
93.05,43.847412109375,0.7441860465116279
57.72777027027027,22.22443199157715,0.5803571428571429
88.905,25.39204216003418,0.9166666666666666
83.72893543956046,26.231433868408203,0.6808510638297872
73.75728070175441,61.246212005615234,0.8421052631578947
67.2632142857143,51.58790969848633,0.7272727272727273
82.92391891891894,16.63649559020996,0.675
95.77062500000001,19.204967498779297,0.7076923076923077
79.8264540431944,15.461477279663086,0.5661375661375662
65.34434782608699,18.505401611328125,0.5213675213675214
63.34839771582132,15.628767967224121,0.5224489795918368
75.50000000000003,32.1523551940918,0.8958333333333334
42.37137681159422,22.807283401489258,0.7216494845360825
32.75147058823532,19.916452407836914,0.7888888888888889
90.95857142857145,2066.20849609375,1.0
79.59471796937954,19.629716873168945,0.44666666666666666
115.13000000000002,179.36265563964844,0.8571428571428571
71.77255597014928,14.522583961486816,0.6170212765957447
69.8142307692308,51.981143951416016,1.0
98.19384615384618,38.561866760253906,0.7804878048780488
84.49935672514621,15.429803848266602,0.5555555555555556
72.32500000000003,71.13224029541016,0.95
78.51253760373447,20.984556198120117,0.5443548387096774
69.8142307692308,44.716915130615234,0.6481481481481481
68.77000000000002,6.620839595794678,0.6363636363636364
103.04428571428575,109.88048553466797,1.0
115.13000000000002,19.73611068725586,1.0
73.54500000000002,17.036500930786133,0.7395833333333334
63.48838501291992,13.944838523864746,0.6057142857142858
121.22000000000003,,1.0
92.85347368421054,14.792078018188477,0.6229508196721312
88.13569679849343,19.773536682128906,0.5528455284552846
89.88505263157896,21.981786727905273,0.7868852459016393
68.74642857142858,28.1129150390625,0.7906976744186046
81.13295454545457,35.535926818847656,0.8088235294117647
88.905,115.191162109375,0.8333333333333334
90.43316455696203,17.055316925048828,0.6219512195121951
83.0092307692308,31.460643768310547,0.7619047619047619
75.42784482758621,45.77886199951172,0.7666666666666667
92.72101293103448,18.0499210357666,0.7666666666666667
70.25714285714287,24.227556228637695,0.847457627118644
58.429130434782635,41.41709899902344,0.7391304347826086
83.09903846153848,75.67111206054688,0.8666666666666667
59.603541666666686,29.408920288085938,0.7611940298507462
88.20628571428574,19.299238204956055,0.711864406779661
89.3015,22.03868293762207,0.5588235294117647
92.95755172413794,17.32878303527832,0.6612903225806451
80.98289215686276,13.311004638671875,0.5869565217391305
66.33069951338202,12.85831069946289,0.48214285714285715
68.01193277310927,20.285770416259766,0.656
80.77714285714288,57.638301849365234,0.8571428571428571
64.28451650943398,24.44782066345215,0.5748502994011976
76.02333333333334,15.439820289611816,0.6
86.1675313059034,16.434846878051758,0.5
45.09259615384616,53.56144332885742,0.7804878048780488
88.42750000000001,18.195573806762695,0.5380952380952381
79.39384615384617,16.733482360839844,0.6363636363636364
103.3425,55.919647216796875,0.8888888888888888
64.50500000000002,22.353357315063477,0.6111111111111112
93.3521590909091,12.826834678649902,0.696969696969697
70.88397183098591,27.17059326171875,0.7162162162162162
50.09034552163706,23.657543182373047,0.5912408759124088
86.23189149560119,17.109880447387695,0.5703125
52.44375000000002,21.67621421813965,0.7654320987654321
66.10000000000002,73.5789794921875,1.0
67.92346311475411,25.89353370666504,0.78125
84.20857260726073,13.966798782348633,0.5164319248826291
76.49145454545456,18.617145538330078,0.7096774193548387
81.76370786516856,28.150737762451172,0.651685393258427
63.455196078431385,22.744922637939453,0.7101449275362319
78.44553030303032,16.92294692993164,0.6385542168674698
84.90000000000003,18.7879581451416,0.9444444444444444
72.23050000000002,15.923428535461426,0.6857142857142857
81.9978846153846,10.935379028320312,0.5159817351598174
62.9516766055046,16.663782119750977,0.514792899408284
88.47191176470591,16.502105712890625,0.535483870967742
61.187826086956534,20.0435733795166,0.5661375661375662
64.9245454545455,16.09575653076172,0.9230769230769231
85.7470058139535,36.06156921386719,0.6956521739130435
50.95153508771932,20.777164459228516,0.6836734693877551
61.51189655172416,25.48634910583496,0.5828877005347594
72.5969230769231,33.687232971191406,0.7611940298507462
65.72500000000001,84.71009063720703,1.0
54.45668478260873,37.2779426574707,0.7571428571428571
96.02461538461542,36.26365661621094,0.8666666666666667
76.52625000000003,24.023839950561523,0.68
82.67951807228917,15.705453872680664,0.6666666666666666
88.33754901960786,25.245410919189453,0.8529411764705882
82.85676829268294,9.545950889587402,0.42391304347826086
71.13741379310348,18.353513717651367,0.696
83.5239285714286,16.69814109802246,0.5943396226415094
108.26750000000001,55.309078216552734,0.75
70.3499065420561,17.668729782104492,0.6696428571428571
79.13834055084011,14.579500198364258,0.4576923076923077
66.37038759689926,61.78962326049805,0.6976744186046512
81.26232758620691,38.35017395019531,0.7666666666666667
94.30000000000001,16.891618728637695,0.8571428571428571
60.363333333333344,28.29383659362793,0.7
101.31175000000002,26.231822967529297,0.7575757575757576
39.55500000000001,89.55560302734375,1.0
55.26285714285714,17.997915267944336,0.6230769230769231
67.53000000000003,24.117755889892578,1.0
77.33428921568628,14.289955139160156,0.6343283582089553
83.36107843137258,25.883251190185547,0.8333333333333334
86.26307692307695,15.639242172241211,0.9285714285714286
90.1009523809524,18.809690475463867,0.6491228070175439
60.678216292134834,23.350927352905273,0.6055555555555555
95.56439393939395,14.916441917419434,0.7407407407407407
93.71500000000002,15.397706985473633,0.6097560975609756
68.46992515831896,15.916471481323242,0.5643564356435643
70.47628205128207,28.174787521362305,0.75
75.67666666666668,26.64495086669922,0.6142857142857143
80.73625000000003,17.592483520507812,0.65
56.365018744142475,13.26321029663086,0.5594059405940595
96.54447115384619,15.862135887145996,0.5245901639344263
41.71832792207795,21.9342041015625,0.5806451612903226
102.045,204.64048767089844,1.0
67.3321488764045,18.306652069091797,0.8061224489795918
65.65000000000002,42.4568977355957,0.782608695652174
93.70161764705884,31.871498107910156,0.9444444444444444
74.97143939393942,19.445995330810547,0.5374149659863946
45.61359406952968,10.96888256072998,0.4041916167664671
103.68936363636367,19.02570152282715,0.5642857142857143
95.02705882352943,19.49441146850586,1.0
93.3521590909091,18.942821502685547,0.75
64.69470967741938,16.365829467773438,0.5532994923857868
61.981344178082196,9.729418754577637,0.7066666666666667
56.9726019417476,36.540958404541016,0.6355140186915887
41.958970189701915,14.190803527832031,0.48470588235294115
78.17503875968995,37.251705169677734,0.723404255319149
85.76427272727275,28.70431137084961,0.6956521739130435
89.89642857142859,20.583845138549805,0.8444444444444444
79.41495652173914,22.578426361083984,0.6170212765957447
63.03110465116282,26.4085693359375,0.9069767441860465
86.62450980392158,11.034326553344727,0.9411764705882353
78.09954545454549,26.668441772460938,0.6764705882352942
67.79916666666671,52.712860107421875,0.9259259259259259
84.90000000000003,602.999267578125,1.0
63.55807909604522,26.7908878326416,0.7868852459016393
40.613157894736844,60.35530090332031,0.95
83.32500000000002,53.91206359863281,0.7741935483870968
103.625,16.16353416442871,0.9
85.07411764705884,24.562105178833008,0.7058823529411765
76.11439130434785,15.81461238861084,0.7692307692307693
73.04964285714289,18.06215476989746,0.6710526315789473
94.78197368421053,31.356801986694336,0.8571428571428571
67.75500000000001,28.72943115234375,0.8333333333333334
48.9325369299936,23.735157012939453,0.6089385474860335
77.81071428571428,22.913150787353516,0.7021276595744681
86.07454545454549,24.32686996459961,0.6808510638297872
83.41529411764708,15.07310962677002,0.5462962962962963
81.43898467432952,19.43793296813965,0.6260162601626016
92.9388823529412,33.79283142089844,0.7567567567567568
